age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response,response_binary,month_int
50,technician,married,secondary,no,1838,yes,yes,13,aug,3.68,8,-1,0,unknown,no,0,8.0
49,technician,married,secondary,no,2765,no,no,13,aug,3.88,4,-1,0,unknown,no,0,8.0
58,blue-collar,married,secondary,no,3148,no,yes,13,aug,0.95,2,-1,0,unknown,no,0,8.0
48,management,married,tertiary,no,5887,no,no,13,aug,3.78,2,-1,0,unknown,no,0,8.0
33,management,married,tertiary,no,296,no,no,13,aug,2.37,4,-1,0,unknown,no,0,8.0
59,management,married,tertiary,yes,782,no,yes,13,aug,2.12,2,-1,0,unknown,no,0,8.0
32,management,married,tertiary,no,1337,no,no,13,aug,4.72,2,-1,0,unknown,no,0,8.0
50,self-employed,married,secondary,no,36,no,no,13,aug,1.73,10,-1,0,unknown,no,0,8.0
52,management,divorced,tertiary,no,95,no,no,13,aug,1.52,2,-1,0,unknown,no,0,8.0
47,blue-collar,married,primary,no,48,no,no,13,aug,2.83,2,-1,0,unknown,no,0,8.0
58,technician,single,secondary,no,382,no,no,13,aug,7.67,2,-1,0,unknown,no,0,8.0
50,technician,divorced,secondary,no,0,no,no,13,aug,1.9,2,-1,0,unknown,no,0,8.0
34,technician,single,tertiary,no,2658,yes,no,13,aug,11.5,2,-1,0,unknown,no,0,8.0
40,technician,married,secondary,no,372,yes,no,13,aug,1.67,2,-1,0,unknown,no,0,8.0
51,technician,married,secondary,no,52,no,no,13,aug,1.9,2,-1,0,unknown,no,0,8.0
41,technician,divorced,secondary,no,1545,no,yes,13,aug,3.05,2,-1,0,unknown,no,0,8.0
34,technician,married,tertiary,no,8463,no,no,13,aug,1.33,2,-1,0,unknown,no,0,8.0
32,technician,single,secondary,no,136,yes,no,13,aug,2.4,2,-1,0,unknown,no,0,8.0
38,management,married,tertiary,no,3452,no,no,13,aug,2.2,2,-1,0,unknown,no,0,8.0
60,admin.,married,secondary,no,1538,no,no,13,aug,5.87,2,-1,0,unknown,no,0,8.0
49,blue-collar,married,primary,no,67,no,yes,13,aug,4.48,4,-1,0,unknown,no,0,8.0
34,technician,single,tertiary,no,2521,no,no,13,aug,1.22,2,-1,0,unknown,no,0,8.0
55,technician,married,secondary,no,303,no,yes,13,aug,4.35,2,-1,0,unknown,no,0,8.0
40,technician,divorced,secondary,no,275,no,no,13,aug,6.82,4,-1,0,unknown,no,0,8.0
49,blue-collar,married,primary,no,737,no,no,13,aug,1.67,2,-1,0,unknown,no,0,8.0
51,management,divorced,tertiary,no,0,no,no,13,aug,1.0,2,-1,0,unknown,no,0,8.0
31,management,single,tertiary,no,363,no,no,13,aug,1.57,2,-1,0,unknown,no,0,8.0
42,management,married,tertiary,no,0,no,no,13,aug,5.42,2,-1,0,unknown,no,0,8.0
51,other,married,secondary,no,0,no,no,13,aug,1.47,2,-1,0,unknown,no,0,8.0
33,technician,married,secondary,no,763,no,no,13,aug,3.03,8,-1,0,unknown,no,0,8.0
55,retired,married,primary,no,0,yes,yes,13,aug,3.35,2,-1,0,unknown,no,0,8.0
42,technician,married,tertiary,no,849,no,no,13,aug,6.72,2,-1,0,unknown,no,0,8.0
36,management,single,secondary,no,0,no,no,13,aug,5.55,5,-1,0,unknown,no,0,8.0
37,technician,single,secondary,no,-242,yes,no,13,aug,19.15,6,-1,0,unknown,yes,1,8.0
39,management,married,tertiary,no,-974,no,yes,13,aug,2.17,4,-1,0,unknown,no,0,8.0
35,technician,single,tertiary,no,2453,yes,no,13,aug,1.98,2,-1,0,unknown,no,0,8.0
32,technician,single,secondary,no,493,no,no,13,aug,4.82,2,-1,0,unknown,no,0,8.0
51,blue-collar,married,primary,no,97,no,no,13,aug,4.77,2,-1,0,unknown,no,0,8.0
43,technician,single,secondary,no,140,yes,no,13,aug,3.68,2,-1,0,unknown,no,0,8.0
50,self-employed,married,secondary,no,10052,no,no,13,aug,11.08,2,-1,0,unknown,yes,1,8.0
50,management,married,tertiary,no,4,no,no,13,aug,2.38,2,-1,0,unknown,no,0,8.0
55,services,married,secondary,no,-31,no,yes,13,aug,1.35,2,-1,0,unknown,no,0,8.0
58,retired,married,tertiary,no,0,no,no,13,aug,10.68,4,-1,0,unknown,yes,1,8.0
48,blue-collar,married,secondary,no,893,no,no,13,aug,1.03,2,-1,0,unknown,no,0,8.0
47,admin.,married,secondary,no,769,yes,no,13,aug,2.52,2,-1,0,unknown,no,0,8.0
39,technician,married,secondary,no,8,no,yes,13,aug,1.45,2,-1,0,unknown,no,0,8.0
31,technician,single,secondary,no,4,no,no,13,aug,3.37,2,-1,0,unknown,no,0,8.0
51,technician,married,secondary,no,805,no,no,13,aug,4.5,2,-1,0,unknown,no,0,8.0
41,technician,married,secondary,no,563,yes,no,13,aug,1.15,4,-1,0,unknown,no,0,8.0
59,retired,married,primary,no,249,no,no,13,aug,7.2,5,-1,0,unknown,no,0,8.0
45,technician,married,secondary,no,144,no,no,13,aug,4.98,4,-1,0,unknown,no,0,8.0
52,technician,divorced,secondary,no,152,no,no,13,aug,6.73,6,-1,0,unknown,yes,1,8.0
31,management,married,tertiary,no,156,no,no,13,aug,10.95,7,-1,0,unknown,yes,1,8.0
32,management,single,tertiary,no,1047,yes,no,13,aug,3.38,6,-1,0,unknown,no,0,8.0
38,technician,single,secondary,no,227,no,no,13,aug,1.58,4,-1,0,unknown,no,0,8.0
48,blue-collar,married,primary,no,890,no,no,13,aug,2.62,6,-1,0,unknown,no,0,8.0
39,technician,married,tertiary,no,4373,yes,no,13,aug,1.3,6,-1,0,unknown,no,0,8.0
53,technician,married,secondary,no,9146,no,no,13,aug,2.27,4,-1,0,unknown,no,0,8.0
35,technician,divorced,secondary,no,3549,yes,no,13,aug,4.17,4,-1,0,unknown,no,0,8.0
36,management,single,tertiary,no,0,no,no,13,aug,4.93,8,-1,0,unknown,no,0,8.0
36,technician,single,secondary,no,9149,yes,no,13,aug,2.35,3,-1,0,unknown,no,0,8.0
40,management,married,tertiary,no,66,no,no,13,aug,12.28,4,-1,0,unknown,yes,1,8.0
30,technician,single,tertiary,no,0,yes,no,13,aug,2.5,4,-1,0,unknown,no,0,8.0
60,blue-collar,married,primary,no,0,no,yes,13,aug,5.4,4,-1,0,unknown,no,0,8.0
40,technician,married,secondary,no,95,no,no,13,aug,2.6,4,-1,0,unknown,no,0,8.0
33,management,married,tertiary,no,728,yes,no,13,aug,4.58,5,-1,0,unknown,no,0,8.0
51,technician,married,secondary,no,317,no,no,13,aug,5.47,4,-1,0,unknown,no,0,8.0
36,technician,divorced,secondary,no,1941,no,yes,13,aug,2.6,4,-1,0,unknown,no,0,8.0
45,technician,divorced,tertiary,no,206,no,no,13,aug,6.27,4,-1,0,unknown,no,0,8.0
47,admin.,married,secondary,no,328,no,no,13,aug,4.33,2,-1,0,unknown,no,0,8.0
34,management,single,tertiary,no,9827,yes,no,13,aug,14.52,4,-1,0,unknown,yes,1,8.0
57,blue-collar,married,primary,no,696,yes,no,13,aug,1.48,6,-1,0,unknown,no,0,8.0
58,services,married,secondary,no,627,no,no,13,aug,1.83,4,-1,0,unknown,no,0,8.0
36,management,married,tertiary,no,274,no,no,13,aug,2.03,2,-1,0,unknown,no,0,8.0
40,management,divorced,tertiary,no,862,yes,no,13,aug,1.63,2,-1,0,unknown,no,0,8.0
45,technician,single,secondary,no,113,yes,yes,13,aug,2.75,2,-1,0,unknown,no,0,8.0
52,unemployed,married,secondary,no,9139,no,no,13,aug,11.4,2,-1,0,unknown,no,0,8.0
53,services,married,secondary,no,6170,no,no,13,aug,13.97,4,-1,0,unknown,yes,1,8.0
43,management,married,tertiary,no,2383,no,no,13,aug,6.32,6,-1,0,unknown,yes,1,8.0
47,blue-collar,married,primary,no,2642,no,no,13,aug,5.17,2,-1,0,unknown,no,0,8.0
59,blue-collar,married,secondary,no,10054,no,no,13,aug,1.32,6,-1,0,unknown,no,0,8.0
33,management,divorced,tertiary,no,0,no,no,13,aug,5.08,2,-1,0,unknown,no,0,8.0
55,technician,married,secondary,no,199,no,no,13,aug,0.25,17,-1,0,unknown,no,0,8.0
30,technician,single,tertiary,no,635,no,no,13,aug,14.18,8,-1,0,unknown,yes,1,8.0
34,technician,married,secondary,no,0,yes,yes,13,aug,1.0,2,-1,0,unknown,no,0,8.0
41,management,divorced,tertiary,no,4329,yes,no,13,aug,9.32,4,-1,0,unknown,no,0,8.0
35,management,divorced,tertiary,no,434,yes,no,13,aug,21.9,2,-1,0,unknown,yes,1,8.0
34,technician,married,secondary,no,-346,no,no,13,aug,2.27,4,-1,0,unknown,no,0,8.0
52,management,single,tertiary,no,556,no,no,13,aug,12.22,6,-1,0,unknown,no,0,8.0
35,technician,single,tertiary,no,303,no,no,13,aug,11.88,2,-1,0,unknown,no,0,8.0
41,technician,divorced,secondary,no,258,no,no,13,aug,1.73,6,-1,0,unknown,no,0,8.0
31,management,single,tertiary,no,6413,no,no,13,aug,8.62,2,-1,0,unknown,no,0,8.0
40,management,married,tertiary,no,143,no,no,13,aug,13.87,6,-1,0,unknown,no,0,8.0
44,management,divorced,tertiary,no,0,no,no,13,aug,2.82,2,-1,0,unknown,no,0,8.0
31,technician,married,secondary,no,-302,no,no,13,aug,3.25,2,-1,0,unknown,no,0,8.0
30,management,single,tertiary,no,756,no,no,13,aug,5.35,4,-1,0,unknown,no,0,8.0
50,management,married,tertiary,no,400,no,no,13,aug,5.72,2,-1,0,unknown,no,0,8.0
32,management,single,tertiary,no,90,no,no,13,aug,1.93,2,-1,0,unknown,no,0,8.0
58,management,single,tertiary,no,2297,no,no,13,aug,1.6,2,-1,0,unknown,no,0,8.0
56,housemaid,married,primary,no,19,no,no,13,aug,1.85,2,-1,0,unknown,no,0,8.0
30,management,married,secondary,no,877,yes,yes,13,aug,1.53,5,-1,0,unknown,no,0,8.0
48,services,married,secondary,no,400,yes,yes,13,aug,2.63,1,-1,0,unknown,no,0,8.0
54,management,married,tertiary,no,588,no,no,13,aug,5.45,1,-1,0,unknown,no,0,8.0
51,blue-collar,married,primary,no,3754,no,yes,13,aug,3.37,3,-1,0,unknown,no,0,8.0
59,retired,married,primary,no,1393,yes,yes,13,aug,5.23,1,-1,0,unknown,no,0,8.0
34,technician,single,secondary,no,16,no,no,13,aug,16.5,1,-1,0,unknown,yes,1,8.0
43,management,divorced,tertiary,no,666,no,no,13,aug,2.67,3,-1,0,unknown,no,0,8.0
39,blue-collar,married,primary,no,52,no,no,13,aug,1.15,1,-1,0,unknown,no,0,8.0
47,housemaid,married,primary,no,183,no,no,13,aug,2.4,1,-1,0,unknown,no,0,8.0
48,admin.,divorced,secondary,no,362,no,no,13,aug,8.82,1,-1,0,unknown,yes,1,8.0
32,technician,married,secondary,no,199,no,yes,13,aug,6.05,1,-1,0,unknown,no,0,8.0
58,management,married,tertiary,no,3948,no,yes,13,aug,1.27,1,-1,0,unknown,no,0,8.0
36,management,married,tertiary,no,114,no,no,13,aug,5.7,1,-1,0,unknown,no,0,8.0
32,technician,married,secondary,no,5122,no,no,13,aug,0.52,1,-1,0,unknown,no,0,8.0
30,entrepreneur,married,tertiary,no,366,no,no,13,aug,1.25,6,-1,0,unknown,no,0,8.0
53,technician,divorced,secondary,no,1950,no,no,13,aug,1.85,1,-1,0,unknown,no,0,8.0
47,blue-collar,married,secondary,no,1303,no,no,13,aug,1.13,3,-1,0,unknown,no,0,8.0
33,management,married,tertiary,no,191,no,no,13,aug,19.13,2,-1,0,unknown,yes,1,8.0
56,technician,divorced,secondary,no,1561,no,no,13,aug,1.25,1,-1,0,unknown,no,0,8.0
30,management,married,tertiary,no,388,no,no,13,aug,2.62,1,-1,0,unknown,no,0,8.0
30,management,divorced,tertiary,no,46,no,no,13,aug,6.37,3,-1,0,unknown,no,0,8.0
35,technician,single,tertiary,no,354,yes,no,13,aug,4.57,1,-1,0,unknown,no,0,8.0
37,management,married,tertiary,no,887,no,no,13,aug,4.28,5,-1,0,unknown,no,0,8.0
30,technician,single,secondary,no,309,no,no,13,aug,1.65,1,-1,0,unknown,no,0,8.0
35,management,married,tertiary,no,1036,no,no,13,aug,5.93,1,-1,0,unknown,no,0,8.0
33,technician,married,secondary,no,3,no,no,13,aug,3.53,3,-1,0,unknown,no,0,8.0
59,retired,married,primary,no,474,no,no,13,aug,2.32,3,-1,0,unknown,no,0,8.0
34,technician,single,tertiary,no,2195,no,no,13,aug,8.17,3,-1,0,unknown,no,0,8.0
41,technician,single,tertiary,no,5389,no,no,13,aug,3.48,5,-1,0,unknown,no,0,8.0
42,management,married,tertiary,no,17,no,no,13,aug,2.92,6,-1,0,unknown,no,0,8.0
30,management,single,tertiary,no,717,yes,no,13,aug,2.17,3,-1,0,unknown,no,0,8.0
59,technician,married,secondary,no,3562,no,no,13,aug,2.02,1,-1,0,unknown,no,0,8.0
42,technician,married,tertiary,no,1493,yes,yes,13,aug,1.3,1,-1,0,unknown,no,0,8.0
47,housemaid,married,secondary,no,582,no,no,13,aug,1.22,1,-1,0,unknown,no,0,8.0
43,technician,married,tertiary,no,1201,yes,yes,13,aug,1.4,3,-1,0,unknown,no,0,8.0
50,services,married,primary,no,12,yes,no,13,aug,2.8,1,-1,0,unknown,no,0,8.0
48,management,married,tertiary,no,732,no,no,13,aug,4.25,1,-1,0,unknown,no,0,8.0
40,management,divorced,tertiary,no,823,no,no,13,aug,2.65,4,-1,0,unknown,no,0,8.0
35,management,married,tertiary,no,3481,no,no,13,aug,6.47,3,-1,0,unknown,no,0,8.0
47,technician,married,secondary,no,599,yes,no,13,aug,1.65,3,-1,0,unknown,no,0,8.0
47,services,married,primary,no,1803,yes,yes,13,aug,1.37,7,-1,0,unknown,no,0,8.0
44,management,divorced,tertiary,no,3321,no,no,13,aug,1.22,3,-1,0,unknown,no,0,8.0
53,technician,married,secondary,no,100,no,no,13,aug,3.42,4,-1,0,unknown,no,0,8.0
32,management,married,tertiary,no,1517,no,no,13,aug,3.37,3,-1,0,unknown,no,0,8.0
30,technician,married,secondary,no,574,no,no,13,aug,6.57,4,-1,0,unknown,no,0,8.0
30,technician,single,tertiary,no,177,no,no,13,aug,1.82,3,-1,0,unknown,no,0,8.0
51,technician,married,secondary,no,427,no,no,13,aug,3.88,8,-1,0,unknown,no,0,8.0
30,management,single,tertiary,no,1637,yes,no,13,aug,2.72,3,-1,0,unknown,no,0,8.0
47,blue-collar,married,secondary,no,1021,no,no,13,aug,6.65,3,-1,0,unknown,no,0,8.0
56,blue-collar,married,primary,no,397,yes,no,13,aug,4.0,2,-1,0,unknown,no,0,8.0
54,services,married,secondary,no,6376,no,no,13,aug,4.57,3,-1,0,unknown,no,0,8.0
36,management,single,tertiary,no,202,no,no,13,aug,2.5,4,-1,0,unknown,no,0,8.0
34,management,married,tertiary,no,101,yes,no,13,aug,3.48,5,-1,0,unknown,no,0,8.0
36,management,married,tertiary,no,396,no,no,13,aug,1.12,5,-1,0,unknown,no,0,8.0
32,admin.,single,tertiary,no,497,yes,no,13,aug,2.2,4,-1,0,unknown,no,0,8.0
30,admin.,married,tertiary,no,631,no,no,13,aug,4.88,3,-1,0,unknown,no,0,8.0
42,technician,married,tertiary,no,1361,no,no,13,aug,1.25,5,-1,0,unknown,no,0,8.0
34,technician,married,secondary,no,2959,no,no,13,aug,6.88,5,-1,0,unknown,no,0,8.0
56,blue-collar,married,primary,no,379,no,no,13,aug,0.97,5,-1,0,unknown,no,0,8.0
40,technician,single,secondary,no,-239,no,no,13,aug,6.65,2,-1,0,unknown,no,0,8.0
37,management,single,tertiary,no,455,yes,no,13,aug,15.07,6,-1,0,unknown,yes,1,8.0
59,management,single,tertiary,no,684,no,no,13,aug,0.8,13,-1,0,unknown,no,0,8.0
31,management,single,tertiary,no,1494,no,no,13,aug,4.58,12,-1,0,unknown,no,0,8.0
38,management,married,tertiary,no,120,no,no,13,aug,7.48,4,-1,0,unknown,no,0,8.0
45,blue-collar,married,secondary,no,241,no,no,13,aug,8.93,5,-1,0,unknown,no,0,8.0
40,housemaid,married,secondary,no,163,no,no,13,aug,2.63,7,-1,0,unknown,no,0,8.0
42,technician,married,secondary,no,1355,no,no,13,aug,1.88,6,-1,0,unknown,no,0,8.0
42,management,single,tertiary,no,525,no,no,13,aug,2.12,2,-1,0,unknown,no,0,8.0
58,retired,married,secondary,no,8332,no,no,13,aug,12.33,4,-1,0,unknown,no,0,8.0
50,blue-collar,divorced,primary,no,171,no,no,14,aug,1.25,3,-1,0,unknown,no,0,8.0
52,technician,divorced,secondary,no,-558,no,no,14,aug,2.53,5,-1,0,unknown,no,0,8.0
52,technician,married,secondary,no,1064,no,no,14,aug,1.77,2,-1,0,unknown,no,0,8.0
40,management,married,tertiary,no,8902,yes,no,14,aug,7.73,5,-1,0,unknown,no,0,8.0
31,management,married,tertiary,no,512,yes,no,14,aug,1.6,3,-1,0,unknown,no,0,8.0
35,management,married,tertiary,no,178,no,no,14,aug,1.27,2,-1,0,unknown,no,0,8.0
38,management,single,tertiary,no,2117,no,no,14,aug,1.35,2,-1,0,unknown,no,0,8.0
51,housemaid,married,primary,no,137,no,no,14,aug,2.82,2,-1,0,unknown,no,0,8.0
48,housemaid,married,primary,no,469,no,no,14,aug,1.72,2,-1,0,unknown,no,0,8.0
35,management,single,tertiary,no,467,yes,no,14,aug,1.37,2,-1,0,unknown,no,0,8.0
30,technician,single,secondary,no,160,no,no,14,aug,1.5,2,-1,0,unknown,no,0,8.0
54,services,married,secondary,no,869,no,no,14,aug,2.53,2,-1,0,unknown,no,0,8.0
34,technician,married,secondary,no,903,yes,no,14,aug,1.12,2,-1,0,unknown,no,0,8.0
36,technician,married,secondary,no,930,no,no,14,aug,2.92,2,-1,0,unknown,no,0,8.0
36,management,married,tertiary,no,406,no,no,14,aug,2.05,2,-1,0,unknown,no,0,8.0
42,technician,married,secondary,no,27,no,no,14,aug,4.32,4,-1,0,unknown,no,0,8.0
58,admin.,married,secondary,no,855,no,no,14,aug,1.35,2,-1,0,unknown,no,0,8.0
38,management,single,tertiary,no,2454,yes,no,14,aug,6.22,2,-1,0,unknown,no,0,8.0
40,housemaid,married,secondary,no,864,no,no,14,aug,0.6,2,-1,0,unknown,no,0,8.0
34,technician,divorced,secondary,no,-324,no,no,14,aug,2.77,4,-1,0,unknown,no,0,8.0
48,management,married,tertiary,no,732,no,no,14,aug,2.62,2,-1,0,unknown,no,0,8.0
39,admin.,divorced,secondary,no,399,yes,yes,14,aug,2.22,2,-1,0,unknown,no,0,8.0
33,technician,married,secondary,no,620,no,no,14,aug,1.77,2,-1,0,unknown,no,0,8.0
57,technician,divorced,secondary,no,3043,no,no,14,aug,11.78,2,-1,0,unknown,yes,1,8.0
37,technician,divorced,secondary,no,2686,no,no,14,aug,2.4,4,-1,0,unknown,no,0,8.0
53,blue-collar,married,secondary,no,427,no,yes,14,aug,6.0,4,-1,0,unknown,no,0,8.0
39,technician,married,secondary,no,5574,no,no,14,aug,1.7,2,-1,0,unknown,no,0,8.0
43,technician,divorced,secondary,no,64,yes,no,14,aug,0.92,2,-1,0,unknown,no,0,8.0
59,blue-collar,married,primary,no,3062,yes,no,14,aug,1.45,2,-1,0,unknown,no,0,8.0
32,unemployed,married,tertiary,no,394,yes,no,14,aug,4.43,2,-1,0,unknown,no,0,8.0
58,retired,married,secondary,no,2553,no,no,14,aug,6.1,2,-1,0,unknown,no,0,8.0
33,technician,single,tertiary,no,68,no,no,14,aug,1.6,2,-1,0,unknown,no,0,8.0
48,technician,married,tertiary,no,648,no,no,14,aug,1.42,2,-1,0,unknown,no,0,8.0
43,management,married,tertiary,no,354,no,no,14,aug,2.82,10,-1,0,unknown,no,0,8.0
36,management,married,secondary,no,3,no,no,14,aug,4.17,2,-1,0,unknown,no,0,8.0
35,technician,single,secondary,no,1717,no,no,14,aug,3.43,2,-1,0,unknown,no,0,8.0
57,other,married,primary,no,270,no,no,14,aug,8.77,2,-1,0,unknown,no,0,8.0
36,technician,married,secondary,no,2394,no,no,14,aug,3.07,2,-1,0,unknown,no,0,8.0
43,management,divorced,tertiary,no,1819,no,yes,14,aug,0.68,2,-1,0,unknown,no,0,8.0
47,admin.,married,secondary,no,6703,no,no,14,aug,4.2,3,-1,0,unknown,no,0,8.0
40,housemaid,married,secondary,no,4610,no,no,14,aug,2.57,2,-1,0,unknown,no,0,8.0
47,technician,divorced,secondary,no,691,no,no,14,aug,1.72,2,-1,0,unknown,no,0,8.0
35,technician,married,secondary,no,688,no,no,14,aug,2.28,2,-1,0,unknown,no,0,8.0
35,technician,single,tertiary,no,755,no,no,14,aug,2.08,2,-1,0,unknown,no,0,8.0
48,management,married,tertiary,no,2498,no,no,14,aug,1.63,2,-1,0,unknown,no,0,8.0
33,management,single,tertiary,no,3623,no,no,14,aug,1.78,2,-1,0,unknown,no,0,8.0
56,technician,married,secondary,no,2065,no,no,14,aug,1.18,2,-1,0,unknown,no,0,8.0
55,services,married,tertiary,no,64,yes,yes,14,aug,2.52,6,-1,0,unknown,no,0,8.0
31,self-employed,married,tertiary,no,414,no,no,14,aug,2.82,5,-1,0,unknown,no,0,8.0
43,management,married,tertiary,no,244,no,no,14,aug,2.78,2,-1,0,unknown,no,0,8.0
44,management,married,tertiary,no,6945,no,no,14,aug,1.9,3,-1,0,unknown,no,0,8.0
41,management,married,tertiary,no,1194,no,no,14,aug,0.83,5,-1,0,unknown,no,0,8.0
54,services,married,secondary,no,131,no,no,14,aug,4.2,2,-1,0,unknown,no,0,8.0
56,entrepreneur,divorced,secondary,no,179,no,no,14,aug,0.78,2,-1,0,unknown,no,0,8.0
35,management,single,secondary,no,1189,no,yes,14,aug,1.53,2,-1,0,unknown,no,0,8.0
30,technician,married,tertiary,no,910,no,no,14,aug,3.8,2,-1,0,unknown,no,0,8.0
37,management,single,tertiary,no,131,no,no,14,aug,4.88,2,-1,0,unknown,no,0,8.0
55,retired,married,primary,no,3334,no,no,14,aug,10.53,4,-1,0,unknown,yes,1,8.0
36,technician,married,secondary,no,25,no,no,14,aug,1.63,2,-1,0,unknown,no,0,8.0
54,management,married,tertiary,no,0,no,no,14,aug,4.33,7,-1,0,unknown,no,0,8.0
30,technician,single,secondary,no,2782,no,no,14,aug,3.42,2,-1,0,unknown,no,0,8.0
57,retired,married,secondary,no,663,no,no,14,aug,1.78,2,-1,0,unknown,no,0,8.0
34,technician,single,secondary,yes,-14,no,no,14,aug,1.42,2,-1,0,unknown,no,0,8.0
59,technician,married,secondary,no,316,no,no,14,aug,3.33,4,-1,0,unknown,no,0,8.0
39,technician,married,tertiary,no,99,no,no,14,aug,2.83,2,-1,0,unknown,no,0,8.0
57,retired,married,secondary,no,191,no,no,14,aug,2.12,4,-1,0,unknown,no,0,8.0
47,technician,divorced,secondary,no,2836,no,yes,14,aug,0.17,2,-1,0,unknown,no,0,8.0
30,management,married,tertiary,no,1165,yes,yes,14,aug,1.33,2,-1,0,unknown,no,0,8.0
50,management,single,tertiary,no,490,no,no,14,aug,4.55,5,-1,0,unknown,no,0,8.0
47,management,married,tertiary,no,3681,no,no,14,aug,1.68,2,-1,0,unknown,no,0,8.0
57,technician,married,secondary,no,2625,no,no,14,aug,7.75,2,-1,0,unknown,no,0,8.0
32,technician,single,tertiary,no,1038,no,no,14,aug,2.13,4,-1,0,unknown,no,0,8.0
40,technician,single,tertiary,no,539,no,no,14,aug,2.02,2,-1,0,unknown,no,0,8.0
34,technician,married,tertiary,no,8029,yes,no,14,aug,9.88,4,-1,0,unknown,yes,1,8.0
44,entrepreneur,married,tertiary,no,624,no,no,14,aug,9.2,2,-1,0,unknown,yes,1,8.0
39,management,single,tertiary,no,668,no,no,14,aug,4.95,2,-1,0,unknown,no,0,8.0
33,technician,single,tertiary,no,0,no,no,14,aug,1.55,2,-1,0,unknown,no,0,8.0
58,retired,married,secondary,no,188,no,no,14,aug,2.35,2,-1,0,unknown,no,0,8.0
60,services,married,secondary,no,2858,no,no,14,aug,2.58,2,-1,0,unknown,no,0,8.0
35,management,single,tertiary,no,0,no,yes,14,aug,6.17,4,-1,0,unknown,no,0,8.0
36,technician,single,tertiary,no,306,no,no,14,aug,1.85,2,-1,0,unknown,no,0,8.0
36,management,married,tertiary,no,867,no,no,14,aug,2.65,2,-1,0,unknown,no,0,8.0
34,management,single,tertiary,no,416,no,no,14,aug,20.28,4,-1,0,unknown,no,0,8.0
51,blue-collar,married,primary,no,165,yes,no,14,aug,5.22,2,-1,0,unknown,no,0,8.0
30,services,single,tertiary,no,719,no,yes,14,aug,0.63,2,-1,0,unknown,no,0,8.0
50,services,married,secondary,no,961,no,yes,14,aug,12.62,4,-1,0,unknown,no,0,8.0
37,management,married,tertiary,no,4332,no,no,14,aug,3.55,2,-1,0,unknown,no,0,8.0
32,management,married,tertiary,no,972,no,no,14,aug,4.95,4,-1,0,unknown,no,0,8.0
59,management,married,tertiary,no,1857,no,no,14,aug,2.13,4,-1,0,unknown,no,0,8.0
34,management,single,tertiary,no,2205,no,no,14,aug,10.58,2,-1,0,unknown,no,0,8.0
49,blue-collar,married,secondary,no,322,no,no,14,aug,5.93,2,-1,0,unknown,no,0,8.0
41,blue-collar,divorced,secondary,no,388,no,no,14,aug,10.08,2,-1,0,unknown,no,0,8.0
42,technician,single,tertiary,no,171,no,no,14,aug,2.38,2,-1,0,unknown,no,0,8.0
35,housemaid,married,secondary,no,495,no,no,14,aug,6.9,4,-1,0,unknown,no,0,8.0
33,management,single,tertiary,no,336,no,no,14,aug,3.67,2,-1,0,unknown,no,0,8.0
31,management,single,tertiary,no,2227,no,no,14,aug,1.58,2,-1,0,unknown,no,0,8.0
32,technician,married,tertiary,no,943,no,no,14,aug,2.12,2,-1,0,unknown,no,0,8.0
36,technician,married,secondary,no,3579,no,no,14,aug,5.13,2,-1,0,unknown,no,0,8.0
42,management,divorced,tertiary,no,245,no,no,14,aug,1.72,2,-1,0,unknown,no,0,8.0
48,management,married,tertiary,no,1344,yes,yes,14,aug,1.15,6,-1,0,unknown,no,0,8.0
31,management,single,tertiary,no,10112,yes,no,14,aug,1.5,4,-1,0,unknown,no,0,8.0
56,retired,married,tertiary,no,811,no,no,14,aug,2.47,19,-1,0,unknown,no,0,8.0
43,management,married,tertiary,no,696,no,no,14,aug,1.83,8,-1,0,unknown,no,0,8.0
30,management,single,secondary,no,1299,no,no,14,aug,8.58,2,-1,0,unknown,no,0,8.0
